# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000142661    1   24282525   24538665    115      24  158368     -0.40038    -7.927e-14     -0.40038
ENSG00000142677    1   24346261   24569611    125      27  158033     -0.57134    -7.927e-14     -0.57134
ENSG00000185436    1   24380647   24614449    145      34  156171      -1.1326    -7.927e-14      -1.1326
ENSG00000158055    1   24545812   24790972    136      21  155480     -0.36071    -7.927e-14     -0.36071
ENSG00000001460    1   24583489   24843424    129      19  156224    -0.063916   -7.9256e-14    -0.063916
ENSG00000001461    1   24642284   24899466    134      19  157434      0.12445   -7.9256e-14      0.12445
ENSG00000117602    1   24729387   24967530    105      21  157984       1.3205    -7.927e-14       1.3205
ENSG00000184454    1   24782602   25035819     83      20  159349       1.5505    -7.927e-14       1.5505
ENSG00000133226    1   24858207   25099758     79      20  159245       1.4126    -7.927e-14       1.4126
ENSG00000169504    1   24971848   25270815     86      13  161218     -0.77344    -7.927e-14     -0.77344
ENSG00000020633    1   25126002   25391612    148      32  159907      -1.5635    -7.927e-14      -1.5635
ENSG00000117614    1   25449170   25658993     28       6  160442      0.30176    -7.927e-14      0.30176
ENSG00000117616    1   25468728   25764704     29       6  160742     -0.34912    -7.927e-14     -0.34912
ENSG00000187010    1   25498884   25756936     18       4  161405      -1.3164    -7.927e-14      -1.3164
ENSG00000183726    1   25564408   25788852     15       1  161405      -1.2766    -7.927e-14      -1.2766
ENSG00000188672    1   25588740   25856683     17       1  161405      -1.3335    -7.927e-14      -1.3335
ENSG00000204178    1   25657388   25926700     30       4  161405      -2.2149   -7.9048e-14      -2.2149
ENSG00000157978    1   25770071   25995377     30       4  161405      -2.1873   -7.9048e-14      -2.1873
ENSG00000117643    1   25843959   26212698    128      18  157939        -1.35    -7.927e-14        -1.35
ENSG00000162430    1   26026667   26244713    108      12  158209     -0.43266    -7.927e-14     -0.43266
ENSG00000255054    1   26037961   26250235    102      11  159007     -0.32092    -7.927e-14     -0.32092
ENSG00000117640    1   26045131   26259432    103      11  159031     -0.28016    -7.927e-14     -0.28016
ENSG00000223474    1   26045212   26247288     98      10  158910     -0.28164    -7.927e-14     -0.28164
ENSG00000127423    1   26058414   26285903    111      12  159202     -0.26957    -7.927e-14     -0.26957
ENSG00000182749    1   26087701   26297744    100      10  160648     -0.21523   -7.9242e-14     -0.21523
ENSG00000117632    1   26110672   26333482    103      10  161056     -0.43238    -7.927e-14     -0.43238
ENSG00000158006    1   26186258   26424648     91      11  161036     -0.18066   -7.9242e-14     -0.18066
ENSG00000158008    1   26246375   26462955     73       8  161261      -1.0127    -7.927e-14      -1.0127
ENSG00000158014    1   26263743   26472624     67       8  161249      -1.1587    -7.927e-14      -1.1587
ENSG00000158022    1   26277795   26494927     72       9  161259      -1.2501    -7.927e-14      -1.2501
ENSG00000175087    1   26337664   26552034     87      13  160617      -1.1596    -7.927e-14      -1.1596
ENSG00000197245    1   26385511   26589119     86      13  160033     -0.48247    -7.927e-14     -0.48247
ENSG00000142684    1   26396362   26598551     92      14  159962    -0.069555   -7.9256e-14    -0.069555
ENSG00000142675    1   26403894   26616377     96      15  159899       0.2424   -7.9242e-14       0.2424
ENSG00000188782    1   26417052   26629459    103      15  159973      0.23699   -7.9242e-14      0.23699
ENSG00000130695    1   26460691   26705299    144      19  160392     0.044155   -7.9249e-14     0.044155
ENSG00000142669    1   26505667   26708007    124      16  160242      0.22833   -7.9242e-14      0.22833
ENSG00000158062    1   26507819   26744854    141      20  160370      0.15263   -7.9242e-14      0.15263
ENSG00000169442    1   26544448   26747014    120      17  160610      0.23621   -7.9242e-14      0.23621
ENSG00000176092    1   26548350   26780621    130      20  160450       0.2241   -7.9242e-14       0.2241
ENSG00000176083    1   26588125   26801013    122      22  160183        0.118   -7.9256e-14        0.118
ENSG00000131914    1   26637269   26856213    102      22  159856      -0.6465    -7.927e-14      -0.6465
ENSG00000117682    1   26658773   26897785     99      21  159899      -1.3613    -7.927e-14      -1.3613
ENSG00000198830    1   26698941   26902463     79      14  159502     -0.99479    -7.927e-14     -0.99479
ENSG00000117676    1   26756252   27001521     61      11  159391      -1.4363    -7.927e-14      -1.4363
ENSG00000117713    1   26922524   27208595     48       6  158348       1.1061    -7.927e-14       1.1061
ENSG00000060642    1   27013963   27224889     50       6  156211        1.066    -7.927e-14        1.066
ENSG00000204160    1   27053201   27284093     56       6  151377       1.0189    -7.927e-14       1.0189
ENSG00000175793    1   27089633   27290947     48       6  149235       1.0473    -7.927e-14       1.0473
ENSG00000142751    1   27102624   27316788     48       6  148610       1.0101    -7.927e-14       1.0101
ENSG00000198746    1   27116979   27326957     48       6  147398      0.96746    -7.927e-14      0.96746
ENSG00000090273    1   27126729   27373353     54       7  145937      0.85412    -7.927e-14      0.85412
ENSG00000131910    1   27137980   27340457     50       6  146454      0.88682    -7.927e-14      0.88682
ENSG00000175707    1   27176053   27386897     52       8  144558      0.71388    -7.927e-14      0.71388
ENSG00000253368    1   27220198   27427389     46       9  144855       1.2925    -7.927e-14       1.2925
ENSG00000158246    1   27231511   27439327     41       9  145600        1.519    -7.927e-14        1.519
ENSG00000090020    1   27325306   27593472     49       9  155407       1.9602    -7.927e-14       1.9602
ENSG00000142784    1   27461007   27735110     60      11  159086       1.4726    -7.927e-14       1.4726
ENSG00000186501    1   27548651   27762891     51       9  158297      0.12921   -7.9242e-14      0.12921
ENSG00000142765    1   27568513   27780421     49       8  157380     0.055136   -7.9249e-14     0.055136
ENSG00000142733    1   27581675   27793383     53       7  157319    0.0060637   -7.9252e-14    0.0060637
ENSG00000142748    1   27595603   27801315     51       7  157764     0.010249   -7.9253e-14     0.010249
ENSG00000174950    1   27605666   27809870     50       6  157691    -0.079952   -7.9256e-14    -0.079952
ENSG00000181773    1   27619148   27822318     50       6  157281    -0.060339   -7.9249e-14    -0.060339
ENSG00000158195    1   27630730   27916669     55       5  156001     -0.12474   -7.9256e-14     -0.12474
ENSG00000126705    1   27760546   28030942     35       5  150339      0.71752    -7.927e-14      0.71752
ENSG00000000938    1   27838575   28061788     25       6  146830       1.1584    -7.927e-14       1.1584
ENSG00000126709    1   27892572   28098729     26       4  149534       1.1392    -7.927e-14       1.1392
ENSG00000009780    1   27952490   28189633     30       3  155603      0.49054    -7.927e-14      0.49054
ENSG00000117758    1   27999694   28250963     50       6  157408      -0.2374   -7.9242e-14      -0.2374
ENSG00000117751    1   28057289   28278187     55       8  158660     -0.29221    -7.927e-14     -0.29221
ENSG00000268552    1   28077085   28277255     50       8  159141     -0.41541    -7.927e-14     -0.41541
ENSG00000130775    1   28099055   28313196     57      10  159933     -0.64313    -7.927e-14     -0.64313
ENSG00000117748    1   28118035   28341257     62      11  160412     -0.89837    -7.927e-14     -0.89837
ENSG00000130768    1   28161504   28385668     74      12  160544      -1.0761    -7.927e-14      -1.0761
ENSG00000158156    1   28185973   28394607     75      11  160655      -1.1235    -7.927e-14      -1.1235
ENSG00000158161    1   28196855   28515207    101      16  160210      -1.1868    -7.927e-14      -1.1868
ENSG00000169403    1   28373677   28620447     62      12  157528      0.06209   -7.9249e-14      0.06209
ENSG00000126698    1   28425967   28659536     53      10  156463      0.45594    -7.927e-14      0.45594
ENSG00000215902    1   28427013   28627152     44       8  156068      0.28969    -7.927e-14      0.28969
ENSG00000269804    1   28427070   28627419     44       8  156068      0.28969    -7.927e-14      0.28969
ENSG00000130770    1   28462620   28673417     43       7  155314      0.63364    -7.927e-14      0.63364
ENSG00000130766    1   28486038   28709002     43       7  155314      0.81668    -7.927e-14      0.81668
ENSG00000130772    1   28555513   28762476     44       6  156546       1.2166    -7.927e-14       1.2166
ENSG00000204138    1   28596114   28926881     69       6  152835       1.3992    -7.927e-14       1.3992
ENSG00000180198    1   28732455   28965812     52       5  151169       1.7114    -7.927e-14       1.7114
ENSG00000180098    1   28779597   29005051     49       5  151230       2.1232   -7.9048e-14       2.1232
ENSG00000120656    1   28815835   29069597     55       6  155767       1.8278    -7.927e-14       1.8278
ENSG00000188060    1   28818712   29021955     41       5  154626       2.2974   -7.9048e-14       2.2974
ENSG00000162419    1   28895244   29145865     49       6  156916       1.8482    -7.927e-14       1.8482
ENSG00000198492    1   28963133   29196287     67       8  158259       2.2309   -7.9048e-14       2.2309
ENSG00000116329    1   29038654   29290208     88      16  156085       2.8616   -7.9048e-14       2.8616
ENSG00000159023    1   29113603   29546553    162      21  154693        2.441   -7.9048e-14        2.441
ENSG00000253304    1   29345940   29550447     75      10  154081       1.6404    -7.927e-14       1.6404
ENSG00000116350    1   29374255   29608499     95      13  154978       1.6259    -7.927e-14       1.6259
ENSG00000116353    1   29419385   29657454     98      16  155681       1.6231    -7.927e-14       1.6231
ENSG00000060656    1   29463028   29753325    106      23  158778       1.0118    -7.927e-14       1.0118
ENSG00000162510    1   31084124   31296434    118      28  159783       2.0412   -7.9048e-14       2.0412
ENSG00000162511    1   31105316   31330667    131      33  160217       2.2199   -7.9048e-14       2.2199
ENSG00000162512    1   31242314   31481608    101      26  159355      0.96887    -7.927e-14      0.96887
ENSG00000134644    1   31304353   31638838    113      18  159164      0.29405    -7.927e-14      0.29405
ENSG00000084628    1   31552592   31812401     91       9  159250      0.96241    -7.927e-14      0.96241
ENSG00000060688    1   31632417   31869662    106       8  157740      0.88381    -7.927e-14      0.88381
ENSG00000121766    1   31669842   31937783    131       9  158438      0.71771    -7.927e-14      0.71771
ENSG00000121769    1   31738472   31949697     91       7  157850      0.78698    -7.927e-14      0.78698
ENSG00000168528    1   31782412   32007525    106      11  159539      0.26776    -7.927e-14      0.26776
ENSG00000268950    1   31802192   32002614     96      10  159372      0.15459   -7.9242e-14      0.15459
ENSG00000142910    1   31942116   32153288     91      10  160948     -0.39265    -7.927e-14     -0.39265
ENSG00000121764    1   31983287   32198119     90      12  160972    -0.031928   -7.9249e-14    -0.031928
ENSG00000162517    1   31995463   32210497     88      13  160962     0.061119   -7.9249e-14     0.061119
ENSG00000084636    1   32017848   32269920     85      12  161038      0.05635   -7.9249e-14      0.05635
ENSG00000121753    1   32092718   32330494     87      17  161405     -0.25292    -7.927e-14     -0.25292
ENSG00000134668    1   32156023   32381652     62      15  160885     -0.81202    -7.927e-14     -0.81202
ENSG00000184007    1   32272022   32510457     42      10  159900      -0.9735    -7.927e-14      -0.9735
ENSG00000212673    1   32279174   32480745     37       9  159697     -0.74024    -7.927e-14     -0.74024
ENSG00000121774    1   32379430   32626451     25       5  159473   -0.0083516   -7.9253e-14   -0.0083516
ENSG00000121775    1   32437632   32668467     22       4  159185     -0.33768    -7.927e-14     -0.33768
ENSG00000025800    1   32473639   32742169     37       4  160923      0.18684   -7.9242e-14      0.18684
ENSG00000084652    1   32545287   32763886     33       3  160864      0.27931    -7.927e-14      0.27931
ENSG00000160050    1   32565987   32770988     28       4  160767      0.31135    -7.927e-14      0.31135
