GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000269804    1   28427070   28627419     44       8  156068       1.4831     0.069026
ENSG00000130770    1   28462620   28673417     43       7  155314       1.8198     0.034396
ENSG00000130766    1   28486038   28709002     43       7  155314       2.0152     0.021941
ENSG00000130772    1   28555513   28762476     44       6  156546       2.4016    0.0081613
ENSG00000204138    1   28596114   28926881     69       6  152835       2.6633    0.0038685
ENSG00000180198    1   28732455   28965812     52       5  151169       2.9103    0.0018053
ENSG00000180098    1   28779597   29005051     49       5  151230        3.317    0.0004549
ENSG00000120656    1   28815835   29069597     55       6  155767       3.0512    0.0011395
ENSG00000188060    1   28818712   29021955     41       5  154626       3.4737   0.00025664
ENSG00000162419    1   28895244   29145865     49       6  156916       3.0507    0.0011414
ENSG00000198492    1   28963133   29196287     67       8  158259       3.4808   0.00024993
ENSG00000116329    1   29038654   29290208     88      16  156085       4.1948   1.3657e-05
ENSG00000159023    1   29113603   29546553    162      21  154693       3.9763   3.4993e-05
ENSG00000253304    1   29345940   29550447     75      10  154081       2.8227    0.0023813
ENSG00000116350    1   29374255   29608499     95      13  154978       2.8801    0.0019881
ENSG00000116353    1   29419385   29657454     98      16  155681       2.8975     0.001881
ENSG00000060656    1   29463028   29753325    106      23  158778        2.337    0.0097208
ENSG00000162510    1   31084124   31296434    118      28  159783       3.4298   0.00030203
ENSG00000162511    1   31105316   31330667    131      33  160217       3.6294   0.00014206
ENSG00000162512    1   31242314   31481608    101      26  159355       2.3013     0.010688
ENSG00000134644    1   31304353   31638838    113      18  159164       1.6733     0.047133
ENSG00000084628    1   31552592   31812401     91       9  159250       2.2377     0.012619
ENSG00000060688    1   31632417   31869662    106       8  157740       2.2168     0.013317
ENSG00000121766    1   31669842   31937783    131       9  158438       2.1386     0.016236
ENSG00000121769    1   31738472   31949697     91       7  157850       2.0695     0.019248
ENSG00000168528    1   31782412   32007525    106      11  159539       1.6177     0.052861
ENSG00000268950    1   31802192   32002614     96      10  159372       1.4739     0.070252
ENSG00000142910    1   31942116   32153288     91      10  160948      0.91378      0.18042
ENSG00000121764    1   31983287   32198119     90      12  160972       1.2681      0.10238
ENSG00000162517    1   31995463   32210497     88      13  160962       1.3507     0.088392
ENSG00000084636    1   32017848   32269920     85      12  161038       1.3224      0.09302
ENSG00000121753    1   32092718   32330494     87      17  161405       1.0136       0.1554
ENSG00000134668    1   32156023   32381652     62      15  160885      0.34618       0.3646
ENSG00000184007    1   32272022   32510457     42      10  159900      0.12775      0.44917
ENSG00000212673    1   32279174   32480745     37       9  159697      0.33919      0.36723
ENSG00000121774    1   32379430   32626451     25       5  159473      0.73907      0.22993
ENSG00000121775    1   32437632   32668467     22       4  159185      0.31092      0.37793
ENSG00000025800    1   32473639   32742169     37       4  160923      0.81687        0.207
ENSG00000084652    1   32545287   32763886     33       3  160864      0.87606       0.1905
ENSG00000160050    1   32565987   32770988     28       4  160767      0.93245      0.17555
ENSG00000160051    1   32571236   32774288     27       4  160744      0.94918      0.17126
ENSG00000222046    1   32574695   32781797     27       4  160744      0.94918      0.17126
ENSG00000160055    1   32580073   32787972     27       4  160744      0.94918      0.17126
ENSG00000084623    1   32587529   32797205     27       4  160744      0.94918      0.17126
ENSG00000183615    1   32612834   32814457     24       3  161383       1.0137      0.15536
ENSG00000182866    1   32616840   32851766     24       3  161383       1.0137      0.15536
ENSG00000116478    1   32657687   32899236     26       4  157960      0.96366      0.16761
ENSG00000175130    1   32699433   32901980     11       4  153311       1.2537      0.10497
ENSG00000162526    1   32717122   32929913      8       2  139147      -0.9707      0.83415
ENSG00000225828    1   32726871   32929879      7       2  135967     -0.66263      0.74622
ENSG00000160058    1   32730704   32960332      9       2  138059     -0.46059      0.67746
ENSG00000254553    1   32830658   33166393     57       8  154141       -0.311       0.6221
ENSG00000273274    1   32830670   33062287     37       4  150215     -0.34836      0.63621
ENSG00000160062    1   32905028   33171540     56       8  155601     -0.26653      0.60508
ENSG00000176261    1   32965773   33216504     55       7  157697      -0.2627      0.60361
ENSG00000162521    1   33016743   33251812     50      10  157575     -0.36809       0.6436
ENSG00000162520    1   33045507   33269197     48       9  157111     -0.14041      0.55583
ENSG00000162522    1   33107486   33340571     63      10  153075      0.19562      0.42245
ENSG00000134684    1   33140840   33383754     69      11  151381      0.30474      0.38028
ENSG00000116497    1   33182368   33424476     73      10  150606      0.50027      0.30844
ENSG00000160097    1   33227869   33438083     71       8  149848      0.58885      0.27798
ENSG00000121905    1   33251595   33464042     68       9  150942      0.63663      0.26218
ENSG00000121900    1   33260195   33467039     63       9  150644      0.64781      0.25855
ENSG00000116514    1   33302046   33530286     68       9  153901       1.0364      0.15001
ENSG00000267885    1   33339268   33539642     53       6  154853       1.0646      0.14353
ENSG00000004455    1   33373585   33646597     73       6  158888       1.9405     0.026159
ENSG00000142920    1   33446705   33686131     57       4  160969       2.1488     0.015825
ENSG00000116525    1   33511003   33747660     58       5  160913       2.4564    0.0070167
ENSG00000160094    1   33622146   33866320     83       9  161059       1.5915     0.055753
ENSG00000184389    1   33672367   33886699     77       9  161062       1.1571      0.12362
ENSG00000134686    1   33689224   33996653    124      16  160880       1.4549     0.072851
ENSG00000121903    1   33838246   34062107    123      24  160312       1.3593     0.087026
ENSG00000121904    1   33879609   34731443    481      92  159971       1.4679     0.071065
ENSG00000176256    1   34226076   34430392    114      18  159111     -0.26815      0.60571
ENSG00000142698    1   34532484   34784732    144      28  160796       1.9771     0.024015
ENSG00000163866    1   35078338   35425417    133      34  158203       1.1068      0.13418
ENSG00000189280    1   35120648   35324113     86      20  158624     -0.10347       0.5412
ENSG00000189433    1   35125342   35329325     84      20  159157     -0.21245      0.58412
ENSG00000188910    1   35146790   35351970     76      20  158920    -0.094616      0.53769
ENSG00000187513    1   35158599   35361348     70      19  158969    -0.012831      0.50512
ENSG00000116544    1   35231037   35495186     65      15  159607       2.6076    0.0045591
ENSG00000271741    1   35347134   35597342     41       5  160580       3.1049    0.0009518
ENSG00000243749    1   35347136   35550954     34       4  160415       2.8129    0.0024547
ENSG00000163867    1   35349523   35597569     41       5  160580       3.1049    0.0009518
ENSG00000197056    1   35425387   35681460     40       5  159867       3.5597   0.00018567
ENSG00000116560    1   35541979   35758749     29       6  158155       4.1961    1.358e-05
ENSG00000146463    1   35634568   35987659     54       5  156282       3.3439   0.00041301
ENSG00000142687    1   35799091   36123551     58       4  155961       3.0708    0.0010673
ENSG00000020129    1   35923074   36132875     43       3  155626       3.0771    0.0010452
ENSG00000116819    1   35938971   36160929     41       3  156189       3.0557    0.0011225
ENSG00000126067    1   35967185   36207445     49       5  156830       4.0831    2.222e-05
ENSG00000142686    1   36079476   36285073     41       5  157909       4.9893   3.0303e-07
ENSG00000092853    1   36085819   36335568     47       5  158355       4.9357   3.9936e-07
ENSG00000134698    1   36173773   36423491     47       4  159279       5.3321   4.8548e-08
ENSG00000092847    1   36235409   36495211     43       4  157879       5.6284   9.0969e-09
ENSG00000126070    1   36296319   36638101     65       6  157519        5.838   2.6422e-09
ENSG00000092850    1   36449676   36653876     45       6  156358        5.643   8.3545e-09
ENSG00000116863    1   36454476   36659533     43       6  156123       5.5212   1.6837e-08
ENSG00000171812    1   36460837   36690821     41       6  156486       5.3966   3.3955e-08
ENSG00000054116    1   36502173   36715098     40       6  157636       4.9923   2.9827e-07
ENSG00000116871    1   36521180   36746450     41       6  158985       4.9027   4.7262e-07
ENSG00000054118    1   36590017   36870958     55      10  161351       3.6955   0.00010975
ENSG00000214193    1   36671988   36890484     49       9  160819       1.1897      0.11709
ENSG00000142694    1   36687632   36889755     49       9  160819       1.1897      0.11709
ENSG00000116883    1   36689335   36894822     49       9  160819       1.1897      0.11709
