# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000142676    1   23918269   24122915     59      14  432960    -0.032759   -3.4625e-15    -0.032759
ENSG00000011007    1   23969645   24188549     57       8  449645      -1.0117   -3.5527e-15      -1.0117
ENSG00000057757    1   24004895   24214722     54       5  473029      -1.3692   -3.5527e-15      -1.3692
ENSG00000011009    1   24017460   24222029     58       6  473698      -1.4788   -3.5527e-15      -1.4788
ENSG00000117308    1   24022089   24227271     56       6  477089      -1.5406   -3.5527e-15      -1.5406
ENSG00000117305    1   24028375   24265110     54       5  476880      -1.7006   -3.5527e-15      -1.7006
ENSG00000179163    1   24071567   24294784     48       5  477699      -1.7121   -3.5527e-15      -1.7121
ENSG00000188822    1   24097016   24385549     52       6  478086      -1.7717   -3.5527e-15      -1.7717
ENSG00000189266    1   24185599   24389952     34       8  478686      -1.0614   -3.5527e-15      -1.0614
ENSG00000188529    1   24191294   24407417     51      10  480034      -1.2556   -3.5527e-15      -1.2556
ENSG00000142661    1   24282525   24538665    119      26  476716     -0.57792   -3.4417e-15     -0.57792
ENSG00000142677    1   24346261   24569611    127      29  478045     -0.48834   -3.4417e-15     -0.48834
ENSG00000185436    1   24380647   24614449    145      35  475377     -0.76962   -3.4417e-15     -0.76962
ENSG00000158055    1   24545812   24790972    136      21  478187      -0.6632   -3.4417e-15      -0.6632
ENSG00000001460    1   24583489   24843424    130      19  478639     -0.80665   -3.4417e-15     -0.80665
ENSG00000001461    1   24642284   24899466    134      19  473876     -0.13759   -3.4694e-15     -0.13759
ENSG00000117602    1   24729387   24967530    103      21  450771     0.086344   -3.4694e-15     0.086344
ENSG00000184454    1   24782602   25035819     81      21  432443     0.024702   -3.4625e-15     0.024702
ENSG00000133226    1   24858207   25099758     78      20  427940      0.20485   -3.4694e-15      0.20485
ENSG00000169504    1   24971848   25270815     81      13  419356     0.031103   -3.4625e-15     0.031103
ENSG00000020633    1   25126002   25391612    142      33  415340      0.30398   -3.4417e-15      0.30398
ENSG00000117614    1   25449170   25658993     32       7  388372     -0.23607   -3.4694e-15     -0.23607
ENSG00000117616    1   25468728   25764704     34       7  424941       1.5489   -3.5527e-15       1.5489
ENSG00000187010    1   25498884   25756936     22       5  435955        1.708   -3.5527e-15        1.708
ENSG00000183726    1   25564408   25788852     18       2  467056       1.8097   -3.5527e-15       1.8097
ENSG00000188672    1   25588740   25856683     23       2  470463       1.8849   -3.5527e-15       1.8849
ENSG00000204178    1   25657388   25926700     38       5  471773        1.731   -3.5527e-15        1.731
ENSG00000157978    1   25770071   25995377     37       6  437353      0.93617   -3.4417e-15      0.93617
ENSG00000117643    1   25843959   26212698    139      20  458583     -0.34601   -3.4417e-15     -0.34601
ENSG00000162430    1   26026667   26244713    112      13  473886     -0.35351   -3.4417e-15     -0.35351
ENSG00000255054    1   26037961   26250235    106      12  476328     -0.27641   -3.4417e-15     -0.27641
ENSG00000117640    1   26045131   26259432    107      12  476388     -0.28288   -3.4417e-15     -0.28288
ENSG00000223474    1   26045212   26247288    102      11  476077     -0.21148   -3.4694e-15     -0.21148
ENSG00000127423    1   26058414   26285903    115      13  476829      -0.3316   -3.4417e-15      -0.3316
ENSG00000182749    1   26087701   26297744    104      11  481762     -0.25146   -3.4417e-15     -0.25146
ENSG00000117632    1   26110672   26333482    106      10  482572     -0.80732   -3.4417e-15     -0.80732
ENSG00000158006    1   26186258   26424648     92      11  482548      -1.5921   -3.5527e-15      -1.5921
ENSG00000158008    1   26246375   26462955     75       9  482730      -1.5198   -3.5527e-15      -1.5198
ENSG00000158014    1   26263743   26472624     69       8  482730      -1.3185   -3.5527e-15      -1.3185
ENSG00000158022    1   26277795   26494927     76      10  482510       -1.259   -3.5527e-15       -1.259
ENSG00000175087    1   26337664   26552034     90      13  482171      -1.6384   -3.5527e-15      -1.6384
ENSG00000197245    1   26385511   26589119     88      14  482159      -1.3733   -3.5527e-15      -1.3733
ENSG00000142684    1   26396362   26598551     93      15  482189     -0.93401   -3.4417e-15     -0.93401
ENSG00000142675    1   26403894   26616377     97      15  482212     -0.57898   -3.4417e-15     -0.57898
ENSG00000188782    1   26417052   26629459    104      16  482247     -0.41796   -3.4417e-15     -0.41796
ENSG00000130695    1   26460691   26705299    145      19  482037     -0.50085   -3.4417e-15     -0.50085
ENSG00000142669    1   26505667   26708007    122      16  482043     -0.34909   -3.4417e-15     -0.34909
ENSG00000158062    1   26507819   26744854    139      20  482127    0.0067343   -3.4634e-15    0.0067343
ENSG00000169442    1   26544448   26747014    116      16  482297      0.19569   -3.4694e-15      0.19569
ENSG00000176092    1   26548350   26780621    126      19  482331      0.23719   -3.4694e-15      0.23719
ENSG00000176083    1   26588125   26801013    118      21  482162      0.32294   -3.4417e-15      0.32294
ENSG00000131914    1   26637269   26856213     99      22  482222       0.1239   -3.4694e-15       0.1239
ENSG00000117682    1   26658773   26897785     97      21  481520    -0.047458   -3.4625e-15    -0.047458
ENSG00000198830    1   26698941   26902463     77      14  481423      0.45868   -3.4417e-15      0.45868
ENSG00000117676    1   26756252   27001521     61      12  480806      0.18645   -3.4694e-15      0.18645
ENSG00000117713    1   26922524   27208595     51       7  465186      0.93878   -3.4417e-15      0.93878
ENSG00000060642    1   27013963   27224889     51       6  463870      0.90054   -3.4417e-15      0.90054
ENSG00000204160    1   27053201   27284093     57       6  467195      0.89297   -3.4417e-15      0.89297
ENSG00000175793    1   27089633   27290947     49       6  468082      0.84388   -3.4417e-15      0.84388
ENSG00000142751    1   27102624   27316788     50       6  466550      0.83093   -3.4417e-15      0.83093
ENSG00000198746    1   27116979   27326957     50       6  468379      0.80063   -3.4417e-15      0.80063
ENSG00000090273    1   27126729   27373353     56       8  468119      0.73348   -3.4417e-15      0.73348
ENSG00000131910    1   27137980   27340457     51       6  468660      0.77644   -3.4417e-15      0.77644
ENSG00000175707    1   27176053   27386897     55       9  461388      0.78083   -3.4417e-15      0.78083
ENSG00000253368    1   27220198   27427389     52      11  449892      0.82303   -3.4417e-15      0.82303
ENSG00000158246    1   27231511   27439327     47      12  444614      0.72621   -3.4417e-15      0.72621
ENSG00000090020    1   27325306   27593472     57      12  425076      0.17865   -3.4694e-15      0.17865
ENSG00000142784    1   27461007   27735110     68      13  447738     -0.45553   -3.4417e-15     -0.45553
ENSG00000186501    1   27548651   27762891     58      12  467736      -1.2931   -3.5527e-15      -1.2931
ENSG00000142765    1   27568513   27780421     56      11  467200      -1.2275   -3.5527e-15      -1.2275
ENSG00000142733    1   27581675   27793383     61      10  468473      -1.3018   -3.5527e-15      -1.3018
ENSG00000142748    1   27595603   27801315     58       9  469182      -1.1959   -3.5527e-15      -1.1959
ENSG00000174950    1   27605666   27809870     57       8  470416      -1.1955   -3.5527e-15      -1.1955
ENSG00000181773    1   27619148   27822318     57       8  470416      -1.1351   -3.5527e-15      -1.1351
ENSG00000158195    1   27630730   27916669     66       8  466209      -1.0118   -3.5527e-15      -1.0118
ENSG00000126705    1   27760546   28030942     50      10  428795      -1.0133   -3.5527e-15      -1.0133
ENSG00000000938    1   27838575   28061788     40      12  403590     -0.58059   -3.4417e-15     -0.58059
ENSG00000126709    1   27892572   28098729     39       9  392344     -0.50167   -3.4417e-15     -0.50167
ENSG00000009780    1   27952490   28189633     42       6  387208     -0.43187   -3.4417e-15     -0.43187
ENSG00000117758    1   27999694   28250963     56       8  422464     -0.31478   -3.4417e-15     -0.31478
ENSG00000117751    1   28057289   28278187     60      10  442473      0.93026   -3.4417e-15      0.93026
ENSG00000268552    1   28077085   28277255     55       9  445752      0.86818   -3.4417e-15      0.86818
ENSG00000130775    1   28099055   28313196     64      12  449372       1.4359   -3.5527e-15       1.4359
ENSG00000117748    1   28118035   28341257     69      13  451789       1.4124   -3.5527e-15       1.4124
ENSG00000130768    1   28161504   28385668     82      14  456216       1.4715   -3.5527e-15       1.4715
ENSG00000158156    1   28185973   28394607     82      13  462311       1.4892   -3.5527e-15       1.4892
ENSG00000158161    1   28196855   28515207    104      17  462214       1.2737   -3.5527e-15       1.2737
ENSG00000169403    1   28373677   28620447     62      13  458808     -0.22023   -3.4694e-15     -0.22023
ENSG00000126698    1   28425967   28659536     54      11  452232      -1.4651   -3.5527e-15      -1.4651
ENSG00000215902    1   28427013   28627152     46       9  455049      -1.3895   -3.5527e-15      -1.3895
ENSG00000269804    1   28427070   28627419     46       9  455049      -1.3895   -3.5527e-15      -1.3895
ENSG00000130770    1   28462620   28673417     47       9  449474      -1.1069   -3.5527e-15      -1.1069
ENSG00000130766    1   28486038   28709002     47       8  449117      -1.0375   -3.5527e-15      -1.0375
ENSG00000130772    1   28555513   28762476     48       7  452539     -0.92406   -3.4417e-15     -0.92406
ENSG00000204138    1   28596114   28926881     71       6  447585      -1.2054   -3.5527e-15      -1.2054
ENSG00000180198    1   28732455   28965812     52       5  446867      -1.2172   -3.5527e-15      -1.2172
ENSG00000180098    1   28779597   29005051     50       5  435839      -1.1435   -3.5527e-15      -1.1435
ENSG00000120656    1   28815835   29069597     56       6  424353     -0.31336   -3.4417e-15     -0.31336
ENSG00000188060    1   28818712   29021955     41       5  438635     -0.68107   -3.4417e-15     -0.68107
ENSG00000162419    1   28895244   29145865     50       6  396024      0.46502   -3.4417e-15      0.46502
ENSG00000198492    1   28963133   29196287     68       9  404933      0.76823   -3.4417e-15      0.76823
ENSG00000116329    1   29038654   29290208     88      17  431838      0.71232   -3.4417e-15      0.71232
ENSG00000159023    1   29113603   29546553    162      20  464436       0.5724   -3.4417e-15       0.5724
ENSG00000253304    1   29345940   29550447     75      10  478392      0.60819   -3.4417e-15      0.60819
ENSG00000116350    1   29374255   29608499     95      12  474005      0.54193   -3.4417e-15      0.54193
ENSG00000116353    1   29419385   29657454    100      16  456932      0.48023   -3.4417e-15      0.48023
ENSG00000060656    1   29463028   29753325    107      23  431568      0.13211   -3.4694e-15      0.13211
ENSG00000162510    1   31084124   31296434    116      28  383128     -0.98667   -3.4417e-15     -0.98667
ENSG00000162511    1   31105316   31330667    126      32  385459     -0.85072   -3.4417e-15     -0.85072
ENSG00000162512    1   31242314   31481608    105      28  388750     -0.73509   -3.4417e-15     -0.73509
ENSG00000134644    1   31304353   31638838    120      20  385352     -0.57779   -3.4417e-15     -0.57779
ENSG00000084628    1   31552592   31812401     92      10  465595       -1.051   -3.5527e-15       -1.051
ENSG00000060688    1   31632417   31869662    106       8  481591     -0.84403   -3.4417e-15     -0.84403
ENSG00000121766    1   31669842   31937783    130       9  478734     -0.89332   -3.4417e-15     -0.89332
ENSG00000121769    1   31738472   31949697     92       8  476719     -0.94909   -3.4417e-15     -0.94909
ENSG00000168528    1   31782412   32007525    109      12  467967      -1.3989   -3.5527e-15      -1.3989
ENSG00000268950    1   31802192   32002614     99      11  467865      -1.3665   -3.5527e-15      -1.3665
ENSG00000142910    1   31942116   32153288    100      12  460148      -1.5228   -3.5527e-15      -1.5228
ENSG00000121764    1   31983287   32198119     99      15  465067      -1.1842   -3.5527e-15      -1.1842
ENSG00000162517    1   31995463   32210497     97      15  465047       -1.024   -3.5527e-15       -1.024
ENSG00000084636    1   32017848   32269920     95      15  470816      -0.8436   -3.4417e-15      -0.8436
ENSG00000121753    1   32092718   32330494     94      19  474900    -0.077059   -3.4694e-15    -0.077059
ENSG00000134668    1   32156023   32381652     64      16  476912      0.31999   -3.4417e-15      0.31999
ENSG00000184007    1   32272022   32510457     55      14  470717      0.19903   -3.4694e-15      0.19903
